,date,change_perc1,change_perc2,open,high,low,close,avg,volume_match,volume_reconcile,adjust,change_perc,value_match,value_reconcile
16,26/10/2018,,,17.90,17.90,17.90,17.90,,10,0,11.78,0.80 (4.68 %),0,0
17,25/10/2018,,,17.50,17.50,17.10,17.10,,3300,0,11.25,-0.40 (-2.29 %),58000000,0
18,24/10/2018,,,17.50,17.50,17.50,17.50,,10,0,11.52,-0.70 (-3.85 %),0,0
19,23/10/2018,,,18.20,18.20,18.20,18.20,,0,0,11.98,0.00 (0.00 %),0,0
20,22/10/2018,,,18.20,18.20,18.20,18.20,,10,0,11.98,0.10 (0.55 %),0,0
21,19/10/2018,,,18.10,18.10,18.10,18.10,,0,0,11.91,0.00 (0.00 %),0,0
2,18/10/2018,,,18.10,18.10,18.10,18.10,,10,0,11.91,0.00 (0.00 %),0,0
3,17/10/2018,,,17.05,18.10,18.10,18.10,,10,0,11.91,1.05 (6.16 %),0,0
4,16/10/2018,,,17.00,17.05,17.00,17.05,,1010,0,11.22,-1.15 (-6.32 %),17000000,0
5,15/10/2018,,,18.20,18.20,18.20,18.20,,0,0,11.98,0.00 (0.00 %),0,0
6,12/10/2018,,,17.10,18.20,17.10,18.20,,2010,0,11.98,-0.10 (-0.55 %),34000000,0
7,11/10/2018,,,18.30,18.30,17.05,18.30,,2010,0,12.04,0.00 (0.00 %),34000000,0
8,10/10/2018,,,18.30,18.30,18.30,18.30,,0,0,12.04,0.00 (0.00 %),0,0
9,09/10/2018,,,18.30,18.30,18.30,18.30,,0,0,12.04,0.00 (0.00 %),0,0
10,08/10/2018,,,17.00,18.30,17.00,18.30,,1500,0,12.04,0.30 (1.67 %),26000000,0
11,05/10/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
12,04/10/2018,,,17.90,18.00,17.90,18.00,,2240,0,11.85,0.10 (0.56 %),40000000,0
13,03/10/2018,,,17.90,17.90,17.90,17.90,,990,0,11.78,0.00 (0.00 %),18000000,0
14,02/10/2018,,,17.90,17.90,17.90,17.90,,0,0,11.78,0.00 (0.00 %),0,0
15,01/10/2018,,,17.70,18.00,17.70,17.90,,32820,0,11.78,-0.10 (-0.56 %),588000000,0
16,28/09/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
17,27/09/2018,,,18.00,18.00,18.00,18.00,,1100,0,11.85,0.00 (0.00 %),20000000,0
18,26/09/2018,,,17.30,18.50,16.75,18.00,,2120,0,11.85,0.00 (0.00 %),36000000,0
19,25/09/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
20,24/09/2018,,,18.00,18.00,18.00,18.00,,100,0,11.85,0.00 (0.00 %),2000000,0
21,21/09/2018,,,18.00,18.00,18.00,18.00,,600,0,11.85,0.00 (0.00 %),11000000,0
2,20/09/2018,,,17.95,18.00,17.95,18.00,,1770,0,11.85,0.10 (0.56 %),32000000,0
3,19/09/2018,,,17.90,17.90,17.90,17.90,,2920,0,11.78,0.00 (0.00 %),52000000,0
4,18/09/2018,,,17.90,17.90,17.90,17.90,,0,0,11.78,0.00 (0.00 %),0,0
5,17/09/2018,,,17.90,17.90,17.90,17.90,,0,0,11.78,0.00 (0.00 %),0,0
6,14/09/2018,,,17.15,17.90,17.10,17.90,,11180,0,11.78,0.80 (4.68 %),191000000,0
7,13/09/2018,,,17.25,17.30,17.10,17.10,,11930,0,11.25,-0.15 (-0.87 %),204000000,0
8,12/09/2018,,,17.25,17.25,17.25,17.25,,0,0,11.35,0.00 (0.00 %),0,0
9,11/09/2018,,,17.20,17.25,17.15,17.25,,2110,0,11.35,-0.85 (-4.70 %),36000000,0
10,10/09/2018,,,18.10,18.10,18.10,18.10,,2000,0,11.91,0.00 (0.00 %),36000000,0
11,07/09/2018,,,18.10,18.10,18.10,18.10,,400,0,11.91,0.10 (0.56 %),7000000,0
12,06/09/2018,,,18.00,18.00,18.00,18.00,,1210,0,11.85,0.00 (0.00 %),22000000,0
13,05/09/2018,,,18.00,18.00,18.00,18.00,,17840,0,11.85,0.00 (0.00 %),321000000,0
14,04/09/2018,,,18.00,18.00,18.00,18.00,,1300,0,11.85,0.50 (2.86 %),23000000,0
15,31/08/2018,,,17.50,17.50,17.50,17.50,,10,0,11.52,0.00 (0.00 %),0,0
16,30/08/2018,,,17.50,17.50,17.50,17.50,,90,0,11.52,0.25 (1.45 %),2000000,0
17,29/08/2018,,,17.25,17.25,17.25,17.25,,0,0,11.35,0.00 (0.00 %),0,0
18,28/08/2018,,,17.25,17.25,17.25,17.25,,0,0,11.35,0.00 (0.00 %),0,0
19,27/08/2018,,,17.25,17.25,17.25,17.25,,10,0,11.35,-1.25 (-6.76 %),0,0
20,24/08/2018,,,18.50,18.50,18.50,18.50,,100,0,12.18,-0.40 (-2.12 %),2000000,0
21,23/08/2018,,,18.00,18.90,18.00,18.90,,12970,0,12.44,0.90 (5.00 %),233000000,0
2,22/08/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
3,21/08/2018,,,17.25,18.00,17.25,18.00,,90,0,11.85,0.75 (4.35 %),2000000,0
4,20/08/2018,,,17.30,17.30,17.25,17.25,,2730,0,11.35,-1.25 (-6.76 %),47000000,0
5,17/08/2018,,,18.50,18.50,18.50,18.50,,0,0,12.18,0.00 (0.00 %),0,0
6,16/08/2018,,,18.50,18.50,18.50,18.50,,0,0,12.18,0.00 (0.00 %),0,0
7,15/08/2018,,,17.30,18.50,17.20,18.50,,8200,0,12.18,1.00 (5.71 %),142000000,0
8,14/08/2018,,,17.50,17.50,17.50,17.50,,100,0,11.52,-0.45 (-2.51 %),2000000,0
9,13/08/2018,,,17.95,17.95,17.95,17.95,,0,0,11.81,0.00 (0.00 %),0,0
10,10/08/2018,,,18.00,18.00,17.10,17.95,,370,0,11.81,-0.05 (-0.28 %),6000000,0
11,09/08/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
12,08/08/2018,,,18.00,18.00,18.00,18.00,,10,0,11.85,0.00 (0.00 %),0,0
13,07/08/2018,,,18.00,18.00,18.00,18.00,,10,0,11.85,0.00 (0.00 %),0,0
14,06/08/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
15,03/08/2018,,,18.00,18.00,18.00,18.00,,10,0,11.85,0.00 (0.00 %),0,0
16,02/08/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
17,01/08/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
18,31/07/2018,,,18.00,18.00,18.00,18.00,,1100,0,11.85,0.00 (0.00 %),20000000,0
19,30/07/2018,,,18.00,18.00,18.00,18.00,,1000,0,11.85,0.70 (4.05 %),18000000,0
20,27/07/2018,,,18.00,18.00,17.30,17.30,,410,0,11.39,0.00 (0.00 %),7000000,0
21,26/07/2018,,,17.30,17.30,17.30,17.30,,0,0,11.39,0.00 (0.00 %),0,0
2,25/07/2018,,,17.30,17.30,17.30,17.30,,420,0,11.39,0.00 (0.00 %),7000000,0
3,24/07/2018,,,17.30,17.30,17.30,17.30,,3000,0,11.39,0.00 (0.00 %),52000000,0
4,23/07/2018,,,17.30,17.40,17.30,17.30,,2690,0,11.39,-0.90 (-4.95 %),47000000,0
5,20/07/2018,,,18.25,18.20,18.20,18.20,,100,0,11.98,-0.05 (-0.27 %),2000000,0
6,19/07/2018,,,18.25,18.25,18.25,18.25,,0,0,12.01,0.00 (0.00 %),0,0
7,18/07/2018,,,18.20,18.25,17.40,18.25,,8340,0,12.01,0.25 (1.39 %),152000000,0
8,17/07/2018,,,18.00,18.00,18.00,18.00,,10,0,11.85,-0.45 (-2.44 %),0,0
9,16/07/2018,,,18.45,18.45,18.45,18.45,,10,0,12.14,0.00 (0.00 %),0,0
10,13/07/2018,,,18.45,18.45,18.45,18.45,,10,0,12.14,0.75 (4.24 %),0,0
11,12/07/2018,,,17.70,17.70,17.70,17.70,,10,0,11.65,0.40 (2.31 %),0,0
12,11/07/2018,,,17.50,17.50,17.30,17.30,,10200,0,11.39,-0.30 (-1.70 %),177000000,0
13,10/07/2018,,,17.60,17.60,17.60,17.60,,0,0,11.58,0.00 (0.00 %),0,0
14,09/07/2018,,,17.60,17.70,17.60,17.60,,1580,0,11.58,0.00 (0.00 %),28000000,0
15,06/07/2018,,,17.40,17.60,17.30,17.60,,2850,0,11.58,0.10 (0.57 %),50000000,0
16,05/07/2018,,,17.50,17.50,17.40,17.50,,2010,0,11.52,-1.00 (-5.41 %),35000000,0
17,04/07/2018,,,17.40,18.50,17.40,18.50,,310,0,12.18,1.10 (6.32 %),5000000,0
18,03/07/2018,,,17.40,17.40,17.40,17.40,,1500,0,11.45,-0.30 (-1.69 %),26000000,0
19,02/07/2018,,,19.00,19.00,17.70,17.70,,7000,0,11.65,-0.30 (-1.67 %),132000000,0
20,29/06/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
21,28/06/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
2,27/06/2018,,,18.00,18.00,18.00,18.00,,0,0,11.85,0.00 (0.00 %),0,0
3,26/06/2018,,,18.95,18.95,18.00,18.00,,1020,0,11.85,-0.95 (-5.01 %),18000000,0
4,25/06/2018,,,18.95,18.95,18.95,18.95,,10,0,12.47,0.95 (5.28 %),0,0
5,22/06/2018,,,18.00,18.00,18.00,18.00,,11790,0,11.85,0.70 (4.05 %),212000000,0
6,21/06/2018,,,17.30,17.30,17.30,17.30,,0,0,11.39,0.00 (0.00 %),0,0
7,20/06/2018,,,17.30,17.30,17.30,17.30,,240,0,11.39,0.00 (0.00 %),4000000,0
8,19/06/2018,,,17.70,17.70,17.30,17.30,,19110,0,11.39,-1.30 (-6.99 %),338000000,0
9,18/06/2018,,,18.60,18.60,18.60,18.60,,20,0,12.24,1.10 (6.29 %),0,0
10,15/06/2018,,,17.50,17.50,17.50,17.50,,20,0,11.52,-0.50 (-2.78 %),0,0
11,14/06/2018,,,18.00,18.00,18.00,18.00,,110,0,11.85,0.20 (1.12 %),2000000,0
12,13/06/2018,,,17.80,17.80,17.80,17.80,,20,0,11.72,-0.10 (-0.56 %),0,0
13,12/06/2018,,,17.90,17.90,17.90,17.90,,100,0,11.78,0.30 (1.70 %),2000000,0
14,11/06/2018,,,18.80,18.80,17.60,17.60,,110,0,11.58,-0.50 (-2.76 %),2000000,0
15,08/06/2018,,,18.10,18.10,18.10,18.10,,760,0,11.91,0.00 (0.00 %),14000000,0
16,07/06/2018,,,19.10,19.10,18.10,18.10,,2030,0,11.91,0.10 (0.56 %),39000000,0
17,06/06/2018,,,18.00,18.00,18.00,18.00,,10,0,11.85,-1.00 (-5.26 %),0,0
18,05/06/2018,,,19.00,19.00,18.50,19.00,,2070,0,12.51,0.00 (0.00 %),39000000,0
19,04/06/2018,,,17.90,19.00,17.50,19.00,,8240,0,12.51,1.10 (6.15 %),147000000,0
20,01/06/2018,,,17.90,17.90,17.90,17.90,,10,0,11.78,0.90 (5.29 %),0,0
21,31/05/2018,,,17.00,17.00,17.00,17.00,,20,0,11.19,-0.50 (-2.86 %),0,0
2,30/05/2018,,,17.20,17.50,17.20,17.50,,12200,0,11.52,0.00 (0.00 %),213000000,0
3,29/05/2018,,,17.90,17.90,17.50,17.50,,8640,0,11.52,0.00 (0.00 %),152000000,0
4,28/05/2018,,,17.60,17.60,17.50,17.50,,8000,0,11.52,-0.10 (-0.57 %),140000000,0
5,25/05/2018,,,17.60,17.60,17.60,17.60,,3210,0,11.58,0.10 (0.57 %),56000000,0
6,24/05/2018,,,18.60,18.60,17.50,17.50,,340,0,11.52,0.10 (0.57 %),6000000,0
7,23/05/2018,,,17.90,17.90,17.40,17.40,,1100,0,11.45,0.20 (1.16 %),20000000,0
8,22/05/2018,,,17.90,18.00,17.20,17.20,,6700,0,11.32,-0.70 (-3.91 %),117000000,0
9,21/05/2018,,,17.80,18.00,17.80,17.90,,29910,0,11.78,0.20 (1.13 %),538000000,0
10,18/05/2018,,,17.70,17.70,17.70,17.70,,8000,0,11.65,-0.30 (-1.67 %),142000000,0
11,17/05/2018,,,17.90,18.00,17.90,18.00,,1980,0,11.85,0.00 (0.00 %),36000000,0
12,16/05/2018,,,18.40,18.40,18.00,18.00,,21890,0,11.85,-0.30 (-1.64 %),400000000,0
13,15/05/2018,,,18.30,18.30,18.30,18.30,,11000,0,12.04,-0.60 (-3.17 %),201000000,0
14,14/05/2018,,,19.40,19.40,18.90,18.90,,860,0,12.44,-0.45 (-2.33 %),16000000,0
15,11/05/2018,,,19.00,19.35,19.00,19.35,,3950,0,12.74,0.35 (1.84 %),75000000,0
16,10/05/2018,,,19.00,19.00,19.00,19.00,,6240,0,12.51,0.20 (1.06 %),119000000,0
17,09/05/2018,,,18.80,19.00,18.80,18.80,,7020,0,12.37,0.25 (1.35 %),132000000,0
18,08/05/2018,,,18.55,18.55,18.55,18.55,,0,0,12.21,0.00 (0.00 %),0,0
19,07/05/2018,,,18.50,18.55,18.50,18.55,,27470,0,12.21,0.05 (0.27 %),510000000,0
20,04/05/2018,,,18.60,18.60,18.50,18.50,,3620,0,12.18,0.00 (0.00 %),67000000,0
21,03/05/2018,,,18.50,18.50,18.50,18.50,,4600,0,12.18,0.00 (0.00 %),85000000,0
2,02/05/2018,,,18.50,18.50,18.50,18.50,,0,0,12.18,0.00 (0.00 %),0,0
3,27/04/2018,,,18.50,18.50,18.50,18.50,,3280,0,12.18,0.00 (0.00 %),61000000,0
4,26/04/2018,,,18.90,18.90,18.50,18.50,,1050,0,12.18,-0.15 (-0.80 %),20000000,0
5,24/04/2018,,,18.60,18.65,18.50,18.65,,22110,0,12.27,0.05 (0.27 %),411000000,0
6,23/04/2018,,,18.60,18.60,18.60,18.60,,5000,0,12.24,0.00 (0.00 %),93000000,0
7,20/04/2018,,,18.60,18.60,18.60,18.60,,0,0,12.24,0.00 (0.00 %),0,0
8,19/04/2018,,,18.60,18.60,18.55,18.60,,3230,0,12.24,-0.10 (-0.53 %),60000000,0
9,18/04/2018,,,19.00,19.00,18.55,18.70,,2880,0,12.31,-0.30 (-1.58 %),54000000,0
10,17/04/2018,,,19.00,19.00,19.00,19.00,,0,0,12.51,0.00 (0.00 %),0,0
11,16/04/2018,,,19.00,19.00,19.00,19.00,,30,0,12.51,0.00 (0.00 %),1000000,0
12,13/04/2018,,,18.50,19.20,18.50,19.00,,59040,0,12.51,0.50 (2.70 %),1107000000,0
13,12/04/2018,,,18.50,18.50,18.50,18.50,,1000,0,12.18,0.00 (0.00 %),19000000,0
14,11/04/2018,,,18.70,18.70,18.50,18.50,,14660,0,12.18,-0.20 (-1.07 %),273000000,0
15,10/04/2018,,,19.85,19.85,18.70,18.70,,40,0,12.31,-0.25 (-1.32 %),1000000,0
16,09/04/2018,,,18.95,18.95,18.95,18.95,,0,0,12.47,0.00 (0.00 %),0,0
17,06/04/2018,,,18.90,18.95,18.90,18.95,,40,0,12.47,0.30 (1.61 %),1000000,0
18,05/04/2018,,,18.60,18.65,18.60,18.65,,2580,0,12.27,0.05 (0.27 %),48000000,0
19,04/04/2018,,,19.20,19.25,18.60,18.60,,2000,0,12.24,-0.70 (-3.63 %),38000000,0
20,03/04/2018,,,19.50,19.50,18.60,19.30,,6640,0,12.70,0.30 (1.58 %),124000000,0
21,02/04/2018,,,18.70,19.00,18.70,19.00,,610,0,12.51,0.30 (1.60 %),11000000,0
2,30/03/2018,,,18.55,18.70,18.55,18.70,,4060,0,12.31,-0.60 (-3.11 %),75000000,0
3,29/03/2018,,,19.00,19.30,19.00,19.30,,2510,0,12.70,-0.20 (-1.03 %),48000000,0
4,28/03/2018,,,19.70,19.70,19.50,19.50,,8080,0,12.83,-0.20 (-1.02 %),159000000,0
5,27/03/2018,,,19.50,19.70,19.50,19.70,,1620,0,12.97,0.20 (1.03 %),32000000,0
6,26/03/2018,,,18.55,19.50,18.55,19.50,,1610,0,12.83,0.95 (5.12 %),30000000,0
7,23/03/2018,,,18.55,19.00,18.55,18.55,,3010,0,12.21,0.25 (1.37 %),56000000,0
8,22/03/2018,,,20.20,20.20,18.30,18.30,,15620,0,12.04,-1.35 (-6.87 %),286000000,0
9,21/03/2018,,,19.00,19.65,19.00,19.65,,110,0,12.93,1.25 (6.79 %),2000000,0
10,20/03/2018,,,19.75,20.00,18.40,18.40,,75010,0,12.11,-1.35 (-6.84 %),1435000000,0
11,19/03/2018,,,19.75,20.00,19.75,19.75,,83120,0,13.00,-0.25 (-1.25 %),1655000000,0
12,16/03/2018,,,20.00,20.00,19.95,20.00,,39140,0,13.16,0.00 (0.00 %),782000000,0
13,15/03/2018,,,19.95,20.00,19.90,20.00,,30550,50700,13.16,0.00 (0.00 %),609000000,1074840000
14,14/03/2018,,,19.90,20.00,19.65,20.00,,14660,0,13.16,0.20 (1.01 %),289000000,0
15,13/03/2018,,,19.80,19.80,19.60,19.80,,269650,0,13.03,0.05 (0.25 %),5299000000,0
16,12/03/2018,,,19.80,19.80,19.40,19.75,,162480,0,13.00,-0.05 (-0.25 %),3203000000,0
17,09/03/2018,,,19.90,19.90,19.70,19.80,,84900,0,13.03,-0.10 (-0.50 %),1683000000,0
18,08/03/2018,,,19.85,19.90,19.85,19.90,,1800,0,13.10,0.00 (0.00 %),36000000,0
19,07/03/2018,,,19.90,19.90,19.85,19.90,,26740,0,13.10,0.00 (0.00 %),532000000,0
20,06/03/2018,,,19.90,19.90,19.80,19.90,,3740,0,13.10,0.05 (0.25 %),74000000,0
21,05/03/2018,,,19.80,20.00,19.80,19.85,,71080,0,13.06,-0.05 (-0.25 %),1416000000,0
2,02/03/2018,,,20.00,20.00,19.80,19.90,,14540,0,13.10,0.00 (0.00 %),289000000,0
3,01/03/2018,,,19.80,19.90,19.80,19.90,,26670,0,13.10,0.00 (0.00 %),531000000,0
4,28/02/2018,,,19.80,19.90,19.80,19.90,,9180,0,13.10,0.00 (0.00 %),182000000,0
5,27/02/2018,,,19.90,19.90,19.70,19.90,,32260,0,13.10,0.00 (0.00 %),639000000,0
6,26/02/2018,,,19.00,19.90,18.80,19.90,,109650,0,13.10,0.00 (0.00 %),2163000000,0
7,23/02/2018,,,20.05,20.10,18.65,19.90,,4360,0,13.10,0.00 (0.00 %),87000000,0
8,22/02/2018,,,20.00,20.00,19.90,19.90,,2000,0,13.10,-0.10 (-0.50 %),40000000,0
9,21/02/2018,,,20.00,20.00,19.70,20.00,,66470,0,13.16,0.60 (3.09 %),1326000000,0
10,13/02/2018,,,19.40,19.45,19.30,19.40,,8660,0,12.77,0.40 (2.11 %),167000000,0
11,12/02/2018,,,18.95,19.00,18.95,19.00,,3620,0,12.51,0.00 (0.00 %),69000000,0
12,09/02/2018,,,17.80,19.00,17.80,19.00,,118220,0,12.51,1.20 (6.75 %),2234000000,0
13,08/02/2018,,,19.00,19.00,19.00,19.00,,750,0,11.71,0.00 (0.00 %),14000000,0
14,07/02/2018,,,18.70,19.00,18.20,19.00,,7660,0,11.71,0.90 (4.97 %),142730000,0
15,06/02/2018,,,19.25,19.00,18.00,18.10,,4410,0,11.16,-1.15 (-5.97 %),80000000,0
16,05/02/2018,,,19.30,19.40,19.25,19.25,,6670,0,11.87,-0.05 (-0.26 %),128500000,0
17,02/02/2018,,,19.50,19.50,19.30,19.30,,3020,0,11.90,-0.30 (-1.53 %),59000000,0
18,01/02/2018,,,20.00,20.00,19.30,19.60,,7570,0,12.08,-0.20 (-1.01 %),148000000,0
19,31/01/2018,,,19.80,19.80,19.80,19.80,,100,0,12.21,-0.40 (-1.98 %),2000000,0
20,30/01/2018,,,20.20,20.20,20.20,20.20,,2100,0,12.45,0.00 (0.00 %),42000000,0
21,29/01/2018,,,20.20,20.30,19.00,20.20,,39170,0,12.45,0.00 (0.00 %),780000000,0
2,26/01/2018,,,20.95,20.95,19.10,20.20,,58280,0,12.45,-0.25 (-1.22 %),1137000000,0
3,25/01/2018,,,21.00,21.00,20.00,20.45,,20990,0,12.61,-0.55 (-2.62 %),425000000,0
4,22/01/2018,,,21.00,21.40,20.20,21.00,,33510,0,12.95,1.00 (5.00 %),707000000,0
5,19/01/2018,,,20.00,20.00,19.30,20.00,,5320,0,12.33,-0.30 (-1.48 %),106000000,0
6,18/01/2018,,,20.00,20.30,19.50,20.30,,25340,0,12.52,0.30 (1.50 %),504000000,0
7,17/01/2018,,,20.95,20.95,20.00,20.00,,3250,0,12.33,0.00 (0.00 %),65000000,0
8,16/01/2018,,,18.70,20.00,18.70,20.00,,22000,0,12.33,1.30 (6.95 %),431000000,0
9,15/01/2018,,,20.00,20.00,18.70,18.70,,57560,0,11.53,-1.40 (-6.97 %),1087890000,0
10,12/01/2018,,,19.55,20.10,19.50,20.10,,58460,0,12.39,0.70 (3.61 %),1162470000,0
11,11/01/2018,,,20.05,20.05,19.40,19.40,,87930,0,11.96,-0.65 (-3.24 %),1740000000,0
12,10/01/2018,,,20.60,20.60,19.60,20.05,,35580,0,12.36,-0.85 (-4.07 %),720000000,0
13,09/01/2018,,,21.50,21.50,20.90,20.90,,5150,0,12.89,-0.60 (-2.79 %),110000000,0
14,08/01/2018,,,20.50,21.50,20.50,21.50,,30,0,13.26,0.00 (0.00 %),1000000,0
15,05/01/2018,,,21.50,21.50,21.50,21.50,,590,0,13.26,0.40 (1.90 %),13000000,0
16,04/01/2018,,,21.00,21.10,21.00,21.10,,14650,0,13.01,0.10 (0.48 %),309000000,0
17,03/01/2018,,,20.20,21.00,20.20,21.00,,9280,0,12.95,-0.25 (-1.18 %),190000000,0
18,02/01/2018,,,21.25,21.25,21.25,21.25,,10,0,13.10,-1.45 (-6.39 %),210000,0
19,29/12/2017,,,20.60,23.50,20.50,22.70,,182140,0,14.00,0.70 (3.18 %),4111000000,0
20,28/12/2017,,,21.80,22.00,21.80,22.00,,150900,0,13.56,0.00 (0.00 %),3313000000,0
21,27/12/2017,,,21.95,22.00,21.95,22.00,,115380,0,13.56,0.05 (0.23 %),2537000000,0
2,26/12/2017,,,21.80,22.00,21.70,21.95,,150000,0,13.53,0.05 (0.23 %),3289000000,0
3,25/12/2017,,,22.00,22.00,20.50,21.90,,14510,0,13.50,-0.10 (-0.45 %),315000000,0
4,22/12/2017,,,22.20,22.50,22.00,22.00,,13900,0,13.56,0.00 (0.00 %),311000000,0
5,21/12/2017,,,21.50,22.00,21.45,22.00,,76430,0,13.56,0.55 (2.56 %),1658000000,0
6,20/12/2017,,,20.50,21.50,20.50,21.45,,33150,0,13.23,0.75 (3.62 %),697000000,0
7,19/12/2017,,,20.50,21.00,20.50,20.70,,20340,0,12.76,0.20 (0.98 %),419000000,0
8,18/12/2017,,,19.90,20.50,19.80,20.50,,47240,0,12.64,0.50 (2.50 %),947000000,0
9,15/12/2017,,,19.45,20.00,19.45,20.00,,19750,0,12.33,0.60 (3.09 %),386760000,0
10,14/12/2017,,,18.95,19.40,18.95,19.40,,14320,0,11.96,0.20 (1.04 %),276000000,0
11,13/12/2017,,,18.85,19.20,18.85,19.20,,2500,0,11.84,0.50 (2.67 %),47000000,0
12,12/12/2017,,,18.80,19.25,18.60,18.70,,57000,0,11.53,-0.55 (-2.86 %),1080000000,0
13,11/12/2017,,,19.00,19.25,18.85,19.25,,36910,0,11.87,0.05 (0.26 %),700000000,0
14,08/12/2017,,,19.25,19.25,19.00,19.20,,7170,0,11.84,-0.20 (-1.03 %),137000000,0
15,07/12/2017,,,19.45,19.45,19.20,19.40,,1530,0,11.96,0.15 (0.78 %),30000000,0
16,06/12/2017,,,18.35,19.30,18.30,19.25,,53610,0,11.87,1.10 (6.06 %),1022000000,0
17,05/12/2017,,,18.70,19.10,18.15,18.15,,42480,0,11.19,-0.50 (-2.68 %),805000000,0
18,04/12/2017,,,18.60,18.85,18.60,18.65,,15700,0,11.50,0.05 (0.27 %),292000000,0
19,01/12/2017,,,18.50,18.90,18.45,18.60,,11600,0,11.47,0.10 (0.54 %),215000000,0
20,30/11/2017,,,19.00,19.00,18.00,18.50,,60420,0,11.41,0.40 (2.21 %),1101000000,0
21,29/11/2017,,,17.90,18.60,17.90,18.10,,8320,0,11.16,0.20 (1.12 %),152000000,0
2,28/11/2017,,,18.90,18.90,17.90,17.90,,19710,0,11.04,-0.95 (-5.04 %),357000000,0
3,27/11/2017,,,19.00,19.00,18.10,18.85,,890,0,11.62,0.85 (4.72 %),16000000,0
4,24/11/2017,,,18.50,18.50,18.00,18.00,,19790,0,11.10,-0.45 (-2.44 %),360000000,0
5,23/11/2017,,,18.50,18.50,18.10,18.45,,92300,0,11.38,-0.05 (-0.27 %),1701000000,0
6,22/11/2017,,,18.30,18.50,18.30,18.50,,1520,0,11.41,0.20 (1.09 %),28000000,0
7,21/11/2017,,,18.35,18.35,18.20,18.30,,35030,0,11.28,-0.05 (-0.27 %),641000000,0
8,20/11/2017,,,18.40,18.50,18.30,18.35,,31870,0,11.31,0.00 (0.00 %),586000000,0
9,17/11/2017,,,18.40,18.40,18.30,18.35,,39280,0,11.31,-0.05 (-0.27 %),722000000,0
10,16/11/2017,,,18.40,18.55,18.30,18.40,,46140,0,11.34,0.00 (0.00 %),850000000,0
11,15/11/2017,,,18.40,18.40,18.20,18.40,,41660,0,11.34,0.00 (0.00 %),764000000,0
12,14/11/2017,,,18.40,18.55,18.30,18.40,,54730,0,11.34,-0.05 (-0.27 %),1006000000,0
13,13/11/2017,,,18.20,18.45,17.80,18.45,,35190,0,11.38,0.00 (0.00 %),641000000,0
14,10/11/2017,,,18.85,18.85,18.35,18.45,,25630,0,11.38,-0.05 (-0.27 %),472000000,0
15,09/11/2017,,,19.00,19.00,18.40,18.50,,33500,0,11.41,-0.50 (-2.63 %),619000000,0
16,08/11/2017,,,18.55,19.00,18.35,19.00,,83030,0,11.71,0.45 (2.43 %),1532000000,0
17,07/11/2017,,,18.55,18.55,18.55,18.55,,0,0,11.44,0.00 (0.00 %),0,0
18,06/11/2017,,,18.25,18.60,17.15,18.55,,59420,0,11.44,0.50 (2.77 %),1082000000,0
19,03/11/2017,,,18.40,18.40,18.00,18.05,,15460,0,11.13,-0.45 (-2.43 %),282000000,0
20,02/11/2017,,,18.60,18.60,18.40,18.50,,1310,0,11.41,0.00 (0.00 %),24000000,0
21,01/11/2017,,,18.50,18.50,18.50,18.50,,3990,0,11.41,-1.00 (-5.13 %),74000000,0
2,31/10/2017,,,18.60,19.50,18.50,19.50,,510,0,12.02,0.00 (0.00 %),9000000,0
3,30/10/2017,,,19.50,19.50,19.50,19.50,,20,0,12.02,0.40 (2.09 %),0,0
4,27/10/2017,,,19.90,19.90,19.10,19.10,,35070,0,11.78,-0.90 (-4.50 %),681000000,0
5,26/10/2017,,,19.90,20.00,19.50,20.00,,31320,0,12.33,0.00 (0.00 %),622000000,0
6,25/10/2017,,,19.95,20.00,19.90,20.00,,23210,0,12.33,0.00 (0.00 %),464000000,0
7,24/10/2017,,,19.95,20.00,19.85,20.00,,30690,0,12.33,-0.20 (-0.99 %),611000000,0
8,23/10/2017,,,20.20,20.20,19.85,20.20,,37220,0,12.45,0.00 (0.00 %),742000000,0
9,20/10/2017,,,20.05,20.20,20.00,20.20,,5010,0,12.45,-0.10 (-0.49 %),100000000,0
10,19/10/2017,,,20.00,20.30,20.00,20.30,,2670,0,12.52,0.00 (0.00 %),53000000,0
11,18/10/2017,,,20.35,20.35,19.80,20.30,,17410,0,12.52,-0.05 (-0.25 %),351000000,0
12,17/10/2017,,,20.35,20.35,20.00,20.35,,45200,0,12.55,0.00 (0.00 %),916000000,0
13,16/10/2017,,,20.40,20.45,20.30,20.35,,34400,0,12.55,-0.10 (-0.49 %),699000000,0
